MarketDataID,FundID,Date,NAV,Volume
MD2839,DODFX,2020-03-15,115.86,43933
MD2840,DODFX,2003-05-28,115.9,22616
MD2841,DODFX,2009-09-16,124.46,89027
MD2842,DODFX,2020-09-11,129.06,35545
MD2843,DODFX,2012-09-30,127.02,13690
MD2844,DODFX,2013-05-28,116.64,46867
MD2845,DODFX,2008-01-23,131.21,83806
MD2846,DODFX,2010-06-14,128.13,9788
MD2847,DODFX,2011-08-01,119.49,14484
MD2848,DODFX,2016-01-18,97.51,9547
MD2849,DODFX,2023-04-13,98.63,94741
MD2850,DODFX,2003-04-02,123.03,59834
MD2851,DODFX,2002-12-04,123.13,28589
MD2852,DODFX,2018-04-01,115.68,50662
MD2853,DODFX,2004-07-29,114.16,36882
MD2854,DODFX,2023-11-26,121.42,99565
MD2855,DODFX,2006-05-31,132.56,32440
MD2856,DODFX,2002-09-04,118.81,49919
MD2857,DODFX,2024-03-17,103.69,24806
MD2858,DODFX,2022-01-22,99.66,8438
MD2859,DODFX,2006-06-08,130.01,47631
MD2860,DODFX,2007-07-14,93.05,13773
MD2861,DODFX,2005-10-31,114.83,79120
MD2862,DODFX,2007-03-09,102.78,41217
MD2863,DODFX,2009-10-06,107.18,49136
MD2864,DODFX,2018-03-19,89.26,63684
MD2865,DODFX,2003-10-15,117.72,40826
MD2866,DODFX,2002-05-01,107.52,93307
MD2867,DODFX,2003-06-10,122.64,23033
MD2868,DODFX,2010-03-11,106.59,19431
MD2869,DODFX,2021-09-22,124.03,29841
MD2870,DODFX,2024-02-19,101.88,46852
MD2871,DODFX,2004-04-17,112.23,30548
MD2872,DODFX,2020-08-14,117.81,86438
MD2873,DODFX,2004-02-13,92.51,25701
MD2874,DODFX,2007-09-15,107.0,72742
MD2875,DODFX,2010-03-11,118.71,49876
MD2876,DODFX,2013-06-28,126.23,95159
MD2877,DODFX,2010-06-28,101.38,36797
MD2878,DODFX,2018-09-21,123.66,69247
MD2879,DODFX,2017-06-29,111.91,72397
MD2880,DODFX,2011-11-25,88.84,62381
MD2881,DODFX,2008-04-05,128.97,84314
MD2882,DODFX,2009-05-21,121.29,62959
MD2883,DODFX,2006-03-27,96.77,53244
MD2884,DODFX,2018-09-06,91.63,14902
MD2885,DODFX,2008-03-13,125.67,23617
MD2886,DODFX,2002-12-12,91.22,58198
MD2887,DODFX,2020-04-11,100.98,2043
MD2888,DODFX,2006-02-09,105.38,13481
MD2889,DODFX,2002-03-14,94.69,56830
MD2890,DODFX,2012-08-25,95.47,74453
MD2891,DODFX,2008-10-01,120.83,55729
MD2892,DODFX,2006-03-29,106.46,91130
MD2893,DODFX,2001-10-08,90.75,20099
MD2894,DODFX,2022-01-12,123.6,64129
MD2895,DODFX,2002-03-24,115.46,10327
MD2896,DODFX,2005-02-05,89.95,5314
MD2897,DODFX,2009-06-05,119.37,78881
MD2898,DODFX,2012-07-04,126.79,89277
MD2899,DODFX,2012-10-22,126.35,33519
MD2900,DODFX,2021-06-23,121.02,53976
MD2901,DODFX,2010-04-07,103.52,2877
MD2902,DODFX,2007-03-17,132.7,17354
MD2903,DODFX,2018-05-01,106.66,4189
MD2904,DODFX,2008-10-18,108.28,13778
MD2905,DODFX,2022-09-12,107.84,11887
MD2906,DODFX,2018-05-20,95.96,3801
MD2907,DODFX,2013-02-03,125.74,79766
MD2908,DODFX,2021-10-05,113.58,62340
MD2909,DODFX,2021-07-07,90.29,40507
MD2910,DODFX,2018-05-12,103.84,69196
MD2911,DODFX,2004-11-18,109.86,98325
MD2912,DODFX,2009-12-03,95.85,60191
MD2913,DODFX,2014-07-06,100.91,17743
MD2914,DODFX,2015-07-30,102.08,31506
MD2915,DODFX,2018-02-14,101.11,42725
MD2916,DODFX,2011-11-07,101.47,82635
MD2917,DODFX,2011-11-12,88.96,77285
MD2918,DODFX,2004-03-06,102.85,18614
MD2919,DODFX,2006-11-05,105.71,50728
MD2920,DODFX,2002-05-08,127.87,49253
MD2921,DODFX,2010-07-09,127.28,14218
MD2922,DODFX,2016-11-19,126.47,86160
MD2923,DODFX,2007-06-08,103.69,1900
MD2924,DODFX,2012-01-11,117.23,58197
MD2925,DODFX,2002-03-05,128.47,91905
MD2926,DODFX,2017-08-05,112.41,45088
MD2927,DODFX,2020-12-20,95.17,85965
MD2928,DODFX,2014-07-06,127.78,38899
MD2929,DODFX,2016-06-05,117.3,14774
MD2930,DODFX,2011-12-13,100.75,10445
MD2931,DODFX,2010-12-06,126.87,77461
MD2932,DODFX,2024-05-27,129.5,65148
MD2933,DODFX,2013-09-11,98.17,16474
MD2934,DODFX,2010-04-15,120.94,92521
MD2935,DODFX,2010-08-06,124.99,70390
MD2936,DODFX,2009-08-08,121.76,20782
MD2937,DODFX,2017-12-12,118.24,93843
MD2938,DODFX,2004-03-20,90.63,50057
MD2939,DODFX,2009-01-11,124.55,21531
MD2940,DODFX,2022-02-02,98.25,53821
MD2941,DODFX,2002-08-15,94.82,99693
MD2942,DODFX,2022-04-29,107.03,42221
MD2943,DODFX,2010-07-25,97.74,53255
MD2944,DODFX,2018-08-08,128.88,92390
MD2945,DODFX,2015-04-07,131.07,17334
MD2946,DODFX,2015-06-28,110.29,89863
MD2947,DODFX,2023-10-15,90.61,14354
MD2948,DODFX,2008-06-26,128.96,63858
MD2949,DODFX,2011-12-02,129.16,62293
MD2950,DODFX,2010-02-13,106.16,64392
MD2951,DODFX,2002-04-14,93.03,99897
MD2952,DODFX,2013-09-20,117.72,33085
MD2953,DODFX,2019-01-01,100.73,31494
MD2954,DODFX,2005-08-08,105.88,8334
MD2955,DODFX,2008-11-01,96.91,5281
MD2956,DODFX,2018-06-03,104.12,44351
MD2957,DODFX,2023-02-12,94.62,4752
MD2958,DODFX,2008-09-27,90.88,96103
MD2959,DODFX,2020-07-06,109.71,93180
MD2960,DODFX,2007-10-08,92.24,86421
MD2961,DODFX,2005-03-04,128.66,50201
MD2962,DODFX,2002-07-05,121.01,44642
MD2963,DODFX,2005-09-05,131.04,95403
MD2964,DODFX,2004-07-10,120.02,89371
MD2965,DODFX,2018-02-10,95.42,68460
MD2966,DODFX,2014-06-27,119.65,25818
MD2967,DODFX,2008-06-21,100.69,73196
MD2968,DODFX,2004-08-15,116.38,53558
MD2969,DODFX,2021-03-12,95.16,39263
MD2970,DODFX,2017-08-14,128.24,74674
MD2971,DODFX,2002-02-28,130.36,89571
MD2972,DODFX,2003-10-18,117.85,92660
MD2973,DODFX,2024-02-10,99.7,48558
MD2974,DODFX,2009-07-09,118.36,65781
MD2975,DODFX,2005-05-24,110.65,47578
MD2976,DODFX,2005-10-05,102.29,47703
MD2977,DODFX,2011-01-06,129.32,19627
MD2978,DODFX,2011-06-25,110.47,5423
MD2979,DODFX,2018-06-13,124.9,7935
MD2980,DODFX,2012-04-02,133.06,60520
MD2981,DODFX,2006-08-15,118.9,50340
MD2982,DODFX,2001-09-25,89.08,87464
MD2983,DODFX,2017-11-15,117.97,59854
MD2984,DODFX,2014-04-17,113.12,41516
MD2985,DODFX,2009-06-09,123.26,2541
MD2986,DODFX,2022-08-01,117.19,75033
MD2987,DODFX,2015-02-17,105.15,50836
MD2988,DODFX,2012-11-27,105.32,15631
MD2989,DODFX,2018-08-31,106.02,68687
MD2990,DODFX,2012-07-10,119.82,72569
MD2991,DODFX,2021-04-17,122.07,62639
MD2992,DODFX,2004-08-22,117.78,99274
MD2993,DODFX,2006-07-22,123.55,30335
MD2994,DODFX,2024-03-07,96.61,84543
MD2995,DODFX,2011-01-11,129.77,43546
MD2996,DODFX,2019-02-10,126.66,77256
MD2997,DODFX,2010-09-07,130.59,38965
MD2998,DODFX,2005-06-14,92.1,73496
MD2999,DODFX,2005-12-05,110.56,59823
MD3000,DODFX,2023-01-06,92.91,57958
MD3001,DODFX,2010-05-30,98.11,13082
MD3002,DODFX,2002-08-29,112.8,6274
MD3003,DODFX,2020-12-27,101.38,70308
MD3004,DODFX,2004-03-08,123.71,41086
MD3005,DODFX,2018-08-16,102.06,25905
MD3006,DODFX,2020-01-22,113.89,85789
MD3007,DODFX,2008-04-02,114.32,28802
MD3008,DODFX,2008-09-17,102.94,69612
MD3009,DODFX,2009-10-07,110.0,41298
MD3010,DODFX,2001-11-23,91.34,63727
MD3011,DODFX,2021-03-21,118.17,45092
MD3012,DODFX,2005-12-29,126.36,98421
MD3013,DODFX,2014-09-26,131.67,99039
MD3014,DODFX,2004-10-09,106.39,66486
MD3015,DODFX,2023-10-20,109.48,2142
MD3016,DODFX,2003-01-18,104.73,50618
MD3017,DODFX,2023-02-24,112.24,92348
MD3018,DODFX,2009-02-10,104.42,40522
MD3019,DODFX,2021-04-19,129.82,92552
MD3020,DODFX,2002-12-17,131.31,67182
MD3021,DODFX,2016-06-03,97.59,15873
MD3022,DODFX,2007-10-11,107.67,52285
MD3023,DODFX,2005-10-20,120.49,46149
MD3024,DODFX,2012-05-30,123.56,24978
MD3025,DODFX,2017-04-22,102.04,25036
MD3026,DODFX,2017-05-10,95.98,1819
MD3027,DODFX,2019-11-20,108.02,7112
MD3028,DODFX,2009-12-17,97.55,65893
MD3029,DODFX,2018-11-07,99.96,46326
MD3030,DODFX,2012-04-20,113.72,36704
MD3031,DODFX,2019-06-03,106.0,82884
MD3032,DODFX,2023-12-28,89.4,88001
MD3033,DODFX,2012-07-14,128.18,71413
MD3034,DODFX,2003-06-25,103.04,80433
MD3035,DODFX,2020-09-02,124.49,30082
MD3036,DODFX,2012-04-03,112.15,82439
MD3037,DODFX,2020-08-24,126.93,77152
MD3038,DODFX,2016-08-21,90.78,64429
MD3039,DODFX,2010-01-04,116.5,69260
MD3040,DODFX,2009-09-01,117.88,53469
MD3041,DODFX,2005-07-13,94.62,20187
MD3042,DODFX,2003-06-30,91.8,21736
MD3043,DODFX,2014-09-14,122.71,92084
MD3044,DODFX,2010-09-07,129.18,79090
MD3045,DODFX,2018-08-08,92.85,89859
MD3046,DODFX,2009-01-29,97.92,62839
MD3047,DODFX,2018-02-15,92.02,40130
MD3048,DODFX,2003-09-15,112.51,74447
MD3049,DODFX,2007-04-06,126.9,98358
MD3050,DODFX,2009-05-08,119.9,18175
MD3051,DODFX,2007-06-11,104.51,33893
MD3052,DODFX,2006-01-03,121.92,93169
MD3053,DODFX,2022-05-10,92.66,8439
MD3054,DODFX,2003-12-23,90.52,28462
MD3055,DODFX,2011-05-17,129.05,29448
MD3056,DODFX,2004-03-24,128.69,6213
MD3057,DODFX,2005-04-02,130.76,66137
MD3058,DODFX,2021-02-25,120.9,66150
MD3059,DODFX,2009-12-26,122.57,81245
MD3060,DODFX,2007-07-16,99.4,25156
MD3061,DODFX,2007-10-28,120.45,95051
MD3062,DODFX,2017-06-28,94.28,36934
MD3063,DODFX,2001-08-24,127.71,34253
MD3064,DODFX,2022-12-30,113.83,45472
MD3065,DODFX,2017-01-24,98.09,30365
MD3066,DODFX,2021-07-03,95.98,38393
MD3067,DODFX,2005-03-04,131.88,29839
MD3068,DODFX,2010-02-13,107.21,1915
MD3069,DODFX,2021-03-29,98.24,77178
MD3070,DODFX,2011-08-22,98.21,69965
MD3071,DODFX,2009-09-08,95.07,42543
MD3072,DODFX,2016-06-01,100.1,3081
MD3073,DODFX,2016-08-09,120.4,21367
MD3074,DODFX,2011-06-22,89.88,37452
MD3075,DODFX,2016-01-27,94.11,84324
MD3076,DODFX,2011-07-03,117.67,77110
MD3077,DODFX,2009-03-18,90.66,92355
MD3078,DODFX,2023-11-24,126.21,64669
MD3079,DODFX,2013-05-04,95.79,42909
MD3080,DODFX,2007-07-15,88.84,56818
MD3081,DODFX,2017-12-28,89.73,48138
MD3082,DODFX,2012-11-25,92.48,96986
MD3083,DODFX,2019-07-27,109.87,20258
MD3084,DODFX,2011-04-21,99.5,21626
MD3085,DODFX,2002-05-26,132.89,48747
MD3086,DODFX,2009-08-01,120.44,67478
MD3087,DODFX,2006-04-22,96.63,94994
MD3088,DODFX,2016-10-20,118.34,95102
MD3089,DODFX,2005-10-27,127.06,27518
MD3090,DODFX,2014-02-07,121.16,25407
MD3091,DODFX,2003-02-02,97.84,84200
MD3092,DODFX,2003-07-28,119.06,54656
MD3093,DODFX,2005-05-18,128.37,17502
MD3094,DODFX,2024-02-13,96.03,18690
MD3095,DODFX,2006-02-18,126.58,6565
MD3096,DODFX,2021-02-17,122.47,89653
MD3097,DODFX,2009-03-26,132.0,65526
MD3098,DODFX,2021-11-13,114.1,96922
MD3099,DODFX,2018-11-12,118.92,30720
MD3100,DODFX,2015-01-31,132.36,75153
MD3101,DODFX,2023-09-22,130.61,33504
MD3102,DODFX,2023-03-24,96.97,37222
MD3103,DODFX,2021-03-19,115.18,93155
MD3104,DODFX,2024-05-22,99.26,21439
MD3105,DODFX,2006-02-10,115.18,54533
MD3106,DODFX,2006-08-25,126.9,85178
MD3107,DODFX,2014-10-08,116.94,80496
MD3108,DODFX,2009-06-05,96.52,94513
MD3109,DODFX,2006-06-05,99.3,9005
MD3110,DODFX,2012-09-24,95.95,28108
MD3111,DODFX,2021-09-11,103.99,39764
MD3112,DODFX,2002-12-08,115.54,81969
MD3113,DODFX,2011-06-10,116.88,42779
MD3114,DODFX,2023-02-22,117.55,31992
MD3115,DODFX,2019-08-29,120.36,95485
MD3116,DODFX,2018-03-20,102.0,91568
MD3117,DODFX,2008-04-07,113.41,86054
MD3118,DODFX,2018-10-17,91.1,52305
MD3119,DODFX,2005-06-07,105.81,10364
MD3120,DODFX,2023-09-23,101.1,61707
MD3121,DODFX,2002-02-05,100.87,43621
MD3122,DODFX,2020-06-24,114.2,44887
MD3123,DODFX,2005-12-12,106.03,53135
MD3124,DODFX,2005-05-03,125.54,65240
MD3125,DODFX,2015-11-24,115.29,36850
MD3126,DODFX,2021-11-22,115.49,23022
MD3127,DODFX,2016-03-11,93.98,43685
MD3128,DODFX,2012-06-12,95.9,57953
MD3129,DODFX,2002-07-27,132.65,18236
MD3130,DODFX,2013-05-05,116.87,32022
MD3131,DODFX,2012-10-18,91.73,20093
MD3132,DODFX,2004-09-05,119.57,35944
MD3133,DODFX,2019-07-05,117.12,63910
MD3134,DODFX,2017-02-12,121.48,84287
MD3135,DODFX,2022-06-20,122.68,63942
MD3136,DODFX,2017-10-26,118.21,70908
MD3137,DODFX,2012-11-17,118.03,34187
MD3138,DODFX,2015-02-03,117.0,31403
MD3139,DODFX,2015-11-11,110.28,36589
MD3140,DODFX,2016-07-31,116.36,66513
MD3141,DODFX,2015-08-17,95.17,53614
MD3142,DODFX,2019-07-21,128.86,38065
MD3143,DODFX,2023-09-10,125.39,25897
MD3144,DODFX,2006-07-10,112.5,81769
MD3145,DODFX,2013-08-23,126.45,7583
MD3146,DODFX,2020-04-17,95.51,81330
MD3147,DODFX,2023-09-17,89.1,59131
MD3148,DODFX,2010-10-09,106.11,21065
MD3149,DODFX,2009-01-22,128.48,29688
MD3150,DODFX,2005-12-07,99.33,30951
MD3151,DODFX,2003-05-10,104.21,84898
MD3152,DODFX,2017-03-03,130.45,66309
MD3153,DODFX,2013-01-07,90.22,18757
MD3154,DODFX,2009-01-17,124.15,13468
MD3155,DODFX,2009-08-26,130.18,43256
MD3156,DODFX,2013-09-11,110.34,88722
MD3157,DODFX,2003-12-21,127.32,70158
MD3158,DODFX,2017-07-16,127.45,75547
MD3159,DODFX,2009-11-19,95.81,41923
MD3160,DODFX,2006-04-17,126.09,94230
MD3161,DODFX,2004-08-17,121.99,56549
MD3162,DODFX,2006-12-15,121.84,47962
MD3163,DODFX,2019-07-26,94.86,92934
MD3164,DODFX,2013-12-29,100.3,33988
MD3165,DODFX,2014-11-29,107.75,48256
MD3166,DODFX,2008-06-07,107.71,5371
MD3167,DODFX,2002-04-28,132.48,86098
MD3168,DODFX,2007-01-04,118.41,78997
MD3169,DODFX,2002-10-12,131.63,34404
MD3170,DODFX,2017-01-23,89.64,34258
MD3171,DODFX,2020-05-09,116.54,65372
MD3172,DODFX,2008-08-30,93.18,58753
MD3173,DODFX,2021-09-07,91.69,93415
MD3174,DODFX,2013-07-26,129.16,62388
MD3175,DODFX,2022-05-05,96.91,73154
MD3176,DODFX,2007-09-14,98.76,72881
MD3177,DODFX,2018-12-23,109.49,48018
MD3178,DODFX,2002-06-05,104.67,75960
MD3179,DODFX,2012-02-14,99.63,94846
MD3180,DODFX,2004-02-09,113.75,79000
MD3181,DODFX,2005-07-18,116.08,42811
MD3182,DODFX,2006-01-08,121.49,50520
MD3183,DODFX,2019-10-17,97.61,85250
MD3184,DODFX,2009-12-22,106.82,37301
MD3185,DODFX,2005-08-30,108.82,63655
MD3186,DODFX,2018-01-22,128.69,58666
MD3187,DODFX,2013-09-11,91.95,5596
MD3188,DODFX,2003-06-25,96.39,52383
MD3189,DODFX,2013-07-13,116.61,89990
MD3190,DODFX,2010-09-08,114.52,82575
MD3191,DODFX,2007-07-03,93.08,14754
MD3192,DODFX,2022-08-04,130.33,41243
MD3193,DODFX,2019-10-31,107.22,40503
MD3194,DODFX,2023-04-17,133.01,18561
MD3195,DODFX,2016-07-31,99.99,36374
MD3196,DODFX,2007-07-03,111.24,35407
MD3197,DODFX,2003-02-05,95.73,82123
MD3198,DODFX,2016-01-02,105.87,73886
MD3199,DODFX,2017-05-28,108.68,85402
MD3200,DODFX,2001-09-05,106.24,40709
MD3201,DODFX,2015-06-26,117.94,45115
MD3202,DODFX,2008-03-18,110.93,40461
MD3203,DODFX,2021-03-05,122.57,5504
MD3204,DODFX,2007-02-28,109.17,86090
MD3205,DODFX,2015-11-23,93.12,72564
MD3206,DODFX,2004-03-12,111.07,33875
MD3207,DODFX,2003-07-02,106.9,92730
MD3208,DODFX,2019-12-05,124.61,76271
MD3209,DODFX,2023-09-22,103.48,48124
MD3210,DODFX,2013-06-27,97.05,40100
MD3211,DODFX,2015-11-09,107.51,71784
MD3212,DODFX,2016-06-07,103.54,56748
MD3213,DODFX,2024-05-03,100.03,90640
MD3214,DODFX,2003-04-18,128.64,97652
MD3215,DODFX,2010-11-28,112.28,34962
MD3216,DODFX,2005-07-05,127.85,29465
MD3217,DODFX,2008-07-06,107.76,98478
MD3218,DODFX,2003-06-14,97.25,55224
MD3219,DODFX,2016-10-09,122.95,70728
MD3220,DODFX,2004-01-17,132.07,69082
MD3221,DODFX,2017-03-28,130.56,6063
MD3222,DODFX,2005-10-26,112.58,72566
MD3223,DODFX,2015-03-20,117.92,65133
MD3224,DODFX,2018-01-27,130.41,74957
MD3225,DODFX,2007-04-14,100.68,5712
MD3226,DODFX,2002-10-11,112.06,38976
MD3227,DODFX,2013-09-04,131.6,17535
MD3228,DODFX,2015-06-06,124.26,87454
MD3229,DODFX,2001-08-25,97.34,86185
MD3230,DODFX,2009-03-25,114.95,38968
MD3231,DODFX,2004-10-30,94.68,73219
MD3232,DODFX,2008-12-16,118.32,60410
MD3233,DODIX,2023-09-16,444.14,99684
MD3234,DODIX,2018-02-11,387.17,70363
MD3235,DODIX,2023-05-11,468.03,57081
MD3236,DODIX,2004-03-18,396.21,10176
MD3237,DODIX,2003-08-08,380.81,55291
MD3238,DODIX,2021-12-24,339.5,28274
MD3239,DODIX,2014-07-09,323.0,14693
MD3240,DODIX,2009-06-17,359.82,39820
MD3241,DODIX,2003-09-09,423.82,21758
MD3242,DODIX,2014-08-04,324.4,62216
MD3243,DODIX,2016-10-13,415.41,21199
MD3244,DODIX,2005-06-27,357.5,14080
MD3245,DODIX,2007-05-13,470.54,9300
MD3246,DODIX,2007-11-15,445.43,38659
MD3247,DODIX,2015-07-07,408.82,99492
MD3248,DODIX,2021-12-12,429.77,2970
MD3249,DODIX,2015-09-30,398.46,65541
MD3250,DODIX,2010-03-25,468.23,31635
MD3251,DODIX,2015-06-08,473.42,5605
MD3252,DODIX,2021-09-01,390.2,25649
MD3253,DODIX,2008-07-01,356.62,6439
MD3254,DODIX,2013-09-12,434.94,87016
MD3255,DODIX,2010-09-11,369.68,86159
MD3256,DODIX,2012-02-25,363.83,22700
MD3257,DODIX,2019-10-25,440.39,44059
MD3258,DODIX,2007-04-18,445.33,62406
MD3259,DODIX,2005-07-29,325.28,19331
MD3260,DODIX,2021-10-16,371.99,35169
MD3261,DODIX,2023-05-02,403.26,90460
MD3262,DODIX,2015-01-25,349.51,38320
MD3263,DODIX,2004-07-25,397.29,46010
MD3264,DODIX,2007-06-11,430.02,43464
MD3265,DODIX,2011-01-04,450.81,19700
MD3266,DODIX,2012-11-23,475.07,46170
MD3267,DODIX,2010-06-24,350.56,71988
MD3268,DODIX,2022-08-26,326.32,57561
MD3269,DODIX,2011-05-06,426.45,54758
MD3270,DODIX,2009-01-20,388.5,46597
MD3271,DODIX,2015-08-14,338.88,17734
MD3272,DODIX,2014-11-10,368.43,62156
MD3273,DODIX,2006-11-04,478.28,10185
MD3274,DODIX,2016-05-05,389.36,30676
MD3275,DODIX,2010-07-27,379.02,78569
MD3276,DODIX,2014-11-26,474.81,36565
MD3277,DODIX,2013-06-26,382.64,76117
MD3278,DODIX,2014-07-27,455.86,39034
MD3279,DODIX,2003-01-21,465.77,57211
MD3280,DODIX,2003-05-03,353.49,40972
MD3281,DODIX,2012-02-29,349.68,56398
MD3282,DODIX,2003-01-09,437.34,32940
MD3283,DODIX,2007-03-15,440.96,87828
MD3284,DODIX,2018-05-28,357.4,96220
MD3285,DODIX,2020-10-29,408.07,98624
MD3286,DODIX,2012-08-05,359.21,36910
MD3287,DODIX,2016-04-23,461.53,87124
MD3288,DODIX,2016-10-30,418.74,48041
MD3289,DODIX,2015-08-28,471.92,72050
MD3290,DODIX,2019-04-18,359.5,55862
MD3291,DODIX,2019-04-03,462.7,6890
MD3292,DODIX,2004-05-05,375.27,37002
MD3293,DODIX,2010-10-26,347.31,38407
MD3294,DODIX,2012-10-07,454.0,21224
MD3295,DODIX,2009-04-23,351.65,93202
MD3296,DODIX,2009-04-10,336.69,53949
MD3297,DODIX,2011-10-03,358.27,69442
MD3298,DODIX,2002-11-18,476.92,44040
MD3299,DODIX,2013-11-21,428.89,81438
MD3300,DODIX,2019-09-07,452.58,56902
MD3301,DODIX,2021-05-17,464.44,87202
MD3302,DODIX,2024-04-30,473.46,89213
MD3303,DODIX,2012-07-03,452.89,17352
MD3304,DODIX,2003-12-28,344.63,42654
MD3305,DODIX,2020-04-30,375.33,98019
MD3306,DODIX,2014-05-21,400.3,33735
MD3307,DODIX,2022-05-22,353.47,15053
MD3308,DODIX,2021-05-29,401.1,91167
MD3309,DODIX,2008-01-15,425.1,5231
MD3310,DODIX,2003-02-09,328.96,70102
MD3311,DODIX,2013-07-04,467.21,48910
MD3312,DODIX,2016-12-07,391.31,77720
MD3313,DODIX,2003-05-02,374.05,5536
MD3314,DODIX,2005-05-31,346.38,39873
MD3315,DODIX,2022-01-02,408.67,67219
MD3316,DODIX,2015-02-20,437.4,60930
MD3317,DODIX,2006-07-15,326.0,11883
MD3318,DODIX,2020-10-14,388.21,58224
MD3319,DODIX,2017-06-07,472.67,75156
MD3320,DODIX,2017-05-05,415.95,40739
MD3321,DODIX,2019-08-18,320.62,76704
MD3322,DODIX,2015-04-24,404.65,21668
MD3323,DODIX,2009-07-02,405.53,92228
MD3324,DODIX,2021-09-09,331.89,57531
MD3325,DODIX,2008-05-27,401.81,83286
MD3326,DODIX,2014-01-24,433.02,65925
MD3327,DODIX,2009-07-22,460.47,77630
MD3328,DODIX,2016-02-19,353.26,93082
MD3329,DODIX,2008-04-20,341.33,44482
MD3330,DODIX,2019-04-09,403.43,49435
MD3331,DODIX,2009-07-23,446.19,50828
MD3332,DODIX,2021-04-05,478.16,95146
MD3333,DODIX,2018-03-13,419.78,53536
MD3334,DODIX,2014-10-15,466.55,49514
MD3335,DODIX,2018-08-22,383.81,28400
MD3336,DODIX,2016-03-01,466.37,10741
MD3337,DODIX,2019-01-14,438.21,82133
MD3338,DODIX,2007-09-27,469.83,38553
MD3339,DODIX,2021-04-21,362.72,38551
MD3340,DODIX,2005-03-13,391.89,9321
MD3341,DODIX,2005-05-27,475.66,77803
MD3342,DODIX,2006-12-03,344.8,95541
MD3343,DODIX,2021-08-03,410.88,18810
MD3344,DODIX,2020-05-18,412.47,53210
MD3345,DODIX,2021-10-09,330.96,43245
MD3346,DODIX,2018-02-12,452.11,19020
MD3347,DODIX,2022-07-14,459.84,73761
MD3348,DODIX,2007-03-14,362.55,66780
MD3349,DODIX,2003-01-12,444.98,37822
MD3350,DODIX,2022-09-30,421.85,60509
MD3351,DODIX,2022-05-28,363.43,60934
MD3352,DODIX,2020-01-18,331.96,82368
MD3353,DODIX,2008-08-08,365.13,49426
MD3354,DODIX,2020-12-13,440.93,6577
MD3355,DODIX,2015-12-02,428.47,48703
MD3356,DODIX,2006-01-29,454.93,26547
MD3357,DODIX,2013-02-20,449.76,89274
MD3358,DODIX,2018-05-20,385.82,51756
MD3359,DODIX,2011-07-25,408.55,75026
MD3360,DODIX,2006-08-04,325.16,21946
MD3361,DODIX,2018-03-11,418.2,73786
MD3362,DODIX,2009-01-24,337.03,40802
MD3363,DODIX,2023-07-27,428.2,69099
MD3364,DODIX,2015-03-10,429.46,91997
MD3365,DODIX,2024-05-28,441.06,74002
MD3366,DODIX,2007-06-08,470.42,30005
MD3367,DODIX,2019-05-17,448.48,89367
MD3368,DODIX,2009-04-25,472.27,25932
MD3369,DODIX,2010-06-28,348.42,75657
MD3370,DODIX,2024-01-20,384.63,53951
MD3371,DODIX,2016-01-11,454.42,90460
MD3372,DODIX,2014-07-19,460.01,27610
MD3373,DODIX,2018-02-01,321.85,4300
MD3374,DODIX,2017-06-19,347.52,64743
MD3375,DODIX,2012-04-29,454.33,59371
MD3376,DODIX,2006-04-22,362.11,34127
MD3377,DODIX,2021-08-25,418.42,59327
MD3378,DODIX,2004-11-15,325.29,8205
MD3379,DODIX,2004-09-23,433.61,98883
MD3380,DODIX,2009-05-28,477.8,43123
MD3381,DODIX,2003-11-21,413.49,64692
MD3382,DODIX,2018-10-12,411.3,49735
MD3383,DODIX,2005-07-14,335.88,62882
MD3384,DODIX,2021-03-11,448.92,76259
MD3385,DODIX,2003-08-17,332.87,91691
MD3386,DODIX,2022-05-20,411.9,34419
MD3387,DODIX,2017-10-15,445.87,27979
MD3388,DODIX,2012-05-23,347.68,48264
MD3389,DODIX,2006-08-17,357.58,25959
MD3390,DODIX,2020-10-12,479.23,48133
MD3391,DODIX,2020-10-27,380.16,44475
MD3392,DODIX,2003-08-03,474.81,26052
MD3393,DODIX,2013-06-20,344.51,52969
MD3394,DODIX,2020-11-01,462.91,72175
MD3395,DODIX,2013-04-15,391.71,78121
MD3396,DODIX,2003-11-22,457.01,36944
MD3397,DODIX,2002-12-04,412.95,2089
MD3398,DODIX,2022-08-19,439.26,33206
MD3399,DODIX,2014-07-04,447.76,24133
MD3400,DODIX,2020-11-27,434.06,45827
MD3401,DODIX,2009-03-16,362.38,17858
MD3402,DODIX,2011-07-02,393.27,52747
MD3403,DODIX,2012-08-12,392.28,11424
MD3404,DODIX,2014-01-03,331.58,51285
MD3405,DODIX,2010-09-12,440.51,84546
MD3406,DODIX,2014-10-19,472.48,95154
MD3407,DODIX,2015-12-10,469.07,93162
MD3408,DODIX,2005-03-12,362.4,37992
MD3409,DODIX,2014-12-20,463.13,25697
MD3410,DODIX,2023-01-15,463.78,94169
MD3411,DODIX,2006-09-17,401.68,35101
MD3412,DODIX,2015-10-16,424.93,24305
MD3413,DODIX,2021-09-28,347.5,15097
MD3414,DODIX,2015-07-19,476.5,99911
MD3415,DODIX,2024-05-23,323.44,24731
MD3416,DODIX,2015-10-09,417.53,15894
MD3417,DODIX,2023-09-20,394.95,6232
MD3418,DODIX,2015-08-19,464.98,92800
MD3419,DODIX,2013-06-21,399.94,58043
MD3420,DODIX,2010-09-29,326.12,25179
